81426, Ophir, CO, 107.851961, 37.856197
81427, Ouray, CO, 107.67261, 38.02576
81428, Paonia, CO, 107.598483, 38.864978
81430, Placerville, CO, 108.024775, 38.008759
81431, Redvale, CO, 108.389536, 38.186452
81432, Ridgway, CO, 107.753341, 38.138074
81433, Silverton, CO, 107.666686, 37.808995
81434, Somerset, CO, 107.378145, 38.946801
81435, Telluride, CO, 107.821371, 37.940028
81501, Grand Junction, CO, 108.545692, 39.078326
81503, Grand Junction, CO, 108.575609, 39.056777
81504, Fruitvale, CO, 108.489094, 39.083136
81505, Grand Junction, CO, 108.596834, 39.107097
81506, Grand Junction, CO, 108.54911, 39.103209
81520, Clifton, CO, 108.449628, 39.0805
81521, Fruita, CO, 108.721757, 39.163656
81522, Gateway, CO, 108.791344, 38.915136
81524, Loma, CO, 108.814902, 39.227896
81525, Mack, CO, 108.929597, 39.255367
81526, Palisade, CO, 108.367977, 39.103178
81527, Whitewater, CO, 108.399042, 38.974422
81601, Glenwood Springs, CO, 107.325188, 39.529607
81610, Dinosaur, CO, 108.965184, 40.256609
81611, Aspen, CO, 106.823593, 39.195139
81621, Basalt, CO, 106.998752, 39.353466
81623, Marble, CO, 107.171012, 39.385431
81624, Collbran, CO, 107.924945, 39.245267
81625, Craig, CO, 107.561458, 40.522351
81630, De Beque, CO, 108.230405, 39.311764
81631, Eagle, CO, 106.75884, 39.634138
81633, Elk Springs, CO, 108.419729, 40.414588
81635, Battlement Mesa, CO, 108.038038, 39.440729
81637, Gypsum, CO, 106.967083, 39.661848
81638, Hamilton, CO, 107.584089, 40.32504
81639, Hayden, CO, 107.257055, 40.494487
81640, Maybell, CO, 108.272264, 40.650649
81641, Meeker, CO, 107.892498, 40.038726
81642, Meredith, CO, 106.67823, 39.335348
81643, Mesa, CO, 108.104401, 39.161161
81647, New Castle, CO, 107.542758, 39.570922
81648, Rangely, CO, 108.799148, 40.082844
81650, Rifle, CO, 107.789804, 39.549073
81652, Silt, CO, 107.657411, 39.541464
81653, Slater, CO, 107.497178, 40.947985
81654, Snowmass, CO, 106.950839, 39.250059
81657, Vail, CO, 106.463454, 39.623793
06001, Avon, CT, 72.865323, 41.790498
06002, Bloomfield, CT, 72.72493, 41.831647
06010, Bristol, CT, 72.930193, 41.682293
06013, Burlington, CT, 72.944386, 41.757296
06016, Windsorville, CT, 72.543667, 41.911405
06018, Canaan, CT, 73.323177, 42.024821
06019, Canton, CT, 72.898731, 41.838401
06020, Canton Center, CT, 72.905847, 41.871586
06021, Colebrook, CT, 73.104069, 42.028217
06022, Collinsville, CT, 72.92827, 41.851319
06023, East Berlin, CT, 72.719007, 41.61277
06024, East Canaan, CT, 73.278462, 42.011686
06026, East Granby, CT, 72.745889, 41.932215
06027, East Hartland, CT, 72.924213, 42.001617
06029, Ellington, CT, 72.462599, 41.911417
06031, Falls Village, CT, 73.351659, 41.95784
06032, Farmington, CT, 72.841476, 41.72839
06033, Glastonbury, CT, 72.572705, 41.707329
06035, Granby, CT, 72.799377, 41.960227
06037, Berlin, CT, 72.770482, 41.620826
06039, Lakeville, CT, 73.43766, 41.951631
06040, Manchester, CT, 72.52444, 41.777732
06043, Bolton, CT, 72.43958, 41.768888
06051, New Britain, CT, 72.772208, 41.666683
06052, New Britain, CT, 72.798858, 41.658792
06053, New Britain, CT, 72.790835, 41.686667
06057, New Hartford, CT, 73.010369, 41.846797
06058, Norfolk, CT, 73.199197, 41.985386
06059, North Canton, CT, 72.90414, 41.923516
06060, North Granby, CT, 72.840938, 42.021925
06062, Plainville, CT, 72.864373, 41.672653
06063, Pleasant Valley, CT, 72.982675, 41.924873
06065, Riverton, CT, 73.025469, 41.961395
06066, Vernon Rockville, CT, 72.464855, 41.850073
06067, Rocky Hill, CT, 72.663197, 41.658295
06068, Salisbury, CT, 73.421492, 42.001452
06069, Sharon, CT, 73.457758, 41.871446
06070, Simsbury, CT, 72.821267, 41.873712
06071, Somers, CT, 72.458266, 41.997813
06073, South Glastonbur, CT, 72.554308, 41.660682
06074, South Windsor, CT, 72.557585, 41.834081
06076, Stafford Springs, CT, 72.289857, 41.966127
06078, Suffield, CT, 72.641997, 41.990029
06081, Tariffville, CT, 72.767786, 41.907715
06082, Enfield, CT, 72.565218, 41.989016
06084, Tolland, CT, 72.371789, 41.869647
06085, Unionville, CT, 72.887406, 41.747711
06088, East Windsor, CT, 72.602945, 41.9099
06089, Weatogue, CT, 72.825254, 41.837152
06090, West Granby, CT, 72.855496, 41.965509
06092, West Simsbury, CT, 72.857749, 41.871797
06093, West Suffield, CT, 72.736232, 42.011464
06095, Windsor, CT, 72.663893, 41.856122
06096, Windsor Locks, CT, 72.645762, 41.926078
06098, Winsted, CT, 73.066341, 41.925214
06103, Hartford, CT, 72.675966, 41.767196
06105, Hartford, CT, 72.701006, 41.769116
06106, Hartford, CT, 72.694734, 41.749841
06107, W Hartford, CT, 72.75322, 41.755553
06108, East Hartford, CT, 72.618014, 41.780291
06109, Wethersfield, CT, 72.676308, 41.701332
06110, W Hartford, CT, 72.733691, 41.732566
06111, Maple Hill, CT, 72.729747, 41.686402
06112, Hartford, CT, 72.69641, 41.79053
06114, Hartford, CT, 72.680726, 41.740293
06117, W Hartford, CT, 72.745689, 41.790021
06118, East Hartford, CT, 72.610265, 41.747211
06119, W Hartford, CT, 72.726799, 41.762765
06120, Hartford, CT, 72.675807, 41.78596
06226, Willimantic, CT, 72.213396, 41.714918
06231, Amston, CT, 72.364601, 41.628969
06232, Andover, CT, 72.376719, 41.733215
06234, Brooklyn, CT, 71.954129, 41.780747
06235, Chaplin, CT, 72.137197, 41.802584
06237, Columbia, CT, 72.30717, 41.697274
06238, Coventry, CT, 72.333249, 41.782195
06239, Danielson, CT, 71.880703, 41.798246
06241, Dayville, CT, 71.868342, 41.854045
06242, Eastford, CT, 72.089451, 41.877104
06243, East Killingly, CT, 71.798534, 41.848756
06247, Hampton, CT, 72.067979, 41.761668
06248, Hebron, CT, 72.398553, 41.684161
06249, Lebanon, CT, 72.244035, 41.632988
06250, Mansfield Center, CT, 72.201112, 41.769814
06254, North Franklin, CT, 72.142544, 41.616141
06255, North Grosvenord, CT, 71.902734, 41.987878
06256, North Windham, CT, 72.160106, 41.745144
06259, Pomfret Center, CT, 71.98201, 41.869683
06260, Putnam, CT, 71.896804, 41.91853
06262, Quinebaug, CT, 71.939137, 42.021747
06264, Scotland, CT, 72.078263, 41.689849
06266, South Windham, CT, 72.168112, 41.667724
06268, Storrs Mansfield, CT, 72.257172, 41.805364
06277, Thompson, CT, 71.837587, 41.980285
06278, Warrenville, CT, 72.15873, 41.86434
06279, West Willington, CT, 72.272774, 41.873996
06280, Windham, CT, 72.15261, 41.702652
06281, Woodstock, CT, 72.004027, 41.960218
06282, Woodstock Valley, CT, 72.09366, 41.915296
06320, New London, CT, 72.106245, 41.350718
06330, Baltic, CT, 72.077499, 41.62629
06331, Canterbury, CT, 72.000985, 41.684403
06333, East Lyme, CT, 72.232987, 41.366806
06334, Bozrah, CT, 72.171078, 41.546515
06335, Gales Ferry, CT, 72.06719, 41.42852
06336, Gilman, CT, 72.126623, 41.58117
06339, Ledyard, CT, 71.995626, 41.44014
06340, Groton, CT, 72.057947, 41.357171
06349, Groton, CT, 72.090058, 41.397648
06351, Jewett City, CT, 71.980759, 41.605182
06353, Montville, CT, 72.126476, 41.445331
06354, Moosup, CT, 71.884962, 41.721031
06355, Mystic, CT, 71.977364, 41.361626
06357, Niantic, CT, 72.210819, 41.3253
06359, North Stonington, CT, 71.872701, 41.453113
06360, Norwich, CT, 72.08494, 41.537055
06365, Preston, CT, 72.021079, 41.522061
06370, Oakdale, CT, 72.190358, 41.470573
06371, Old Lyme, CT, 72.308562, 41.334745
06374, Plainfield, CT, 71.921968, 41.67753
06375, Quaker Hill, CT, 72.11722, 41.40324
06377, Sterling, CT, 71.819588, 41.715629
06378, Stonington, CT, 71.915544, 41.366437
06379, Pawcatuck, CT, 71.847761, 41.373475
06380, Taftville, CT, 72.052877, 41.565263
06382, Uncasville, CT, 72.112556, 41.462168
06384, Voluntown, CT, 71.855002, 41.583053
06385, Waterford, CT, 72.145816, 41.346853
06401, Ansonia, CT, 73.074211, 41.342712
06403, Beacon Falls, CT, 73.059656, 41.436917
06405, Branford, CT, 72.810643, 41.279991
06409, Centerbrook, CT, 72.41731, 41.34743
06410, Cheshire, CT, 72.908127, 41.505473
06412, Chester, CT, 72.464293, 41.404903
06413, Clinton, CT, 72.527973, 41.29117
06415, Colchester, CT, 72.344123, 41.566198
06416, Cromwell, CT, 72.666317, 41.61049
06417, Deep River, CT, 72.448568, 41.376478
06418, Derby, CT, 73.080035, 41.322858
06419, Killingworth, CT, 72.571192, 41.369622
06420, Salem, CT, 72.272454, 41.496627
06422, Durham, CT, 72.68752, 41.464951
06423, East Haddam, CT, 72.405876, 41.469575
06424, East Hampton, CT, 72.509345, 41.576058
06426, Essex, CT, 72.396504, 41.354944
06430, Fairfield, CT, 73.257109, 41.166442
06432, Fairfield, CT, 73.235408, 41.201651
06437, Guilford, CT, 72.69679, 41.31537
06438, Haddam, CT, 72.504988, 41.462718
06441, Higganum, CT, 72.575143, 41.468246
06442, Ivoryton, CT, 72.440387, 41.342101
06443, Madison, CT, 72.615254, 41.309019
06447, Marlborough, CT, 72.460871, 41.641226
06450, Meriden, CT, 72.799734, 41.533396
06455, Middlefield, CT, 72.718624, 41.516789
06457, Middletown, CT, 72.665225, 41.556895
06460, Milford, CT, 73.054948, 41.217466
06468, Monroe, CT, 73.224333, 41.331171
06469, Moodus, CT, 72.441879, 41.507807
06470, Newtown, CT, 73.316744, 41.393095
06471, North Branford, CT, 72.776034, 41.327985
06472, Northford, CT, 72.780909, 41.396219
06473, North Haven, CT, 72.85852, 41.382156
06475, Old Saybrook, CT, 72.385022, 41.291297
06477, Orange, CT, 73.028725, 41.281527
06478, Oxford, CT, 73.12961, 41.420237
06479, Plantsville, CT, 72.899031, 41.579747
06480, Portland, CT, 72.612797, 41.585223
06481, Rockfall, CT, 72.699674, 41.534094
06482, Sandy Hook, CT, 73.248522, 41.408706
06483, Seymour, CT, 73.081745, 41.386209
06484, Shelton, CT, 73.129439, 41.304689
06488, Southbury, CT, 73.224077, 41.476695
06489, Southington, CT, 72.872681, 41.605221
06490, Southport, CT, 73.290205, 41.14527
06492, Wallingford, CT, 72.822179, 41.459997
06497, Stratford, CT, 73.135594, 41.2044
06498, Westbrook, CT, 72.456313, 41.292662
06510, New Haven, CT, 72.92706, 41.308701
06511, New Haven, CT, 72.931771, 41.318364
06512, East Haven, CT, 72.874144, 41.280522
06513, East Haven, CT, 72.882554, 41.314215
06514, Hamden, CT, 72.93613, 41.361987
06515, New Haven, CT, 72.966445, 41.329301
06516, West Haven, CT, 72.963842, 41.270079
06517, Hamden, CT, 72.911678, 41.348393
06518, Hamden, CT, 72.911001, 41.409664
06519, New Haven, CT, 72.937307, 41.296284
06524, Bethany, CT, 73.000704, 41.426194
06525, Woodbridge, CT, 73.013902, 41.351668
06604, Bridgeport, CT, 73.201859, 41.179574
06605, Bridgeport, CT, 73.216251, 41.166796
06606, Bridgeport, CT, 73.208619, 41.20907
06607, Bridgeport, CT, 73.165048, 41.178382
06608, Bridgeport, CT, 73.181141, 41.189466
06610, Bridgeport, CT, 73.168771, 41.200508
06611, Trumbull, CT, 73.211063, 41.25641
06612, Easton, CT, 73.287108, 41.252328
06702, Waterbury, CT, 73.038545, 41.556568
06704, Waterbury, CT, 73.031805, 41.575435
06705, Waterbury, CT, 72.996268, 41.550328
06706, Waterbury, CT, 73.03064, 41.536261
06708, Waterbury, CT, 73.064495, 41.551102
06710, Waterbury, CT, 73.046821, 41.567503
06712, Prospect, CT, 72.978803, 41.502198
06716, Wolcott, CT, 72.982799, 41.596995
06750, Bantam, CT, 73.252028, 41.721483
06751, Bethlehem, CT, 73.209098, 41.638683
06752, Bridgewater, CT, 73.360936, 41.528684
06754, Warren, CT, 73.367472, 41.770084
06755, Gaylordsville, CT, 73.483524, 41.648635
06756, Goshen, CT, 73.242876, 41.833452
06757, Kent, CT, 73.458345, 41.731619
06758, Lakeside, CT, 73.238235, 41.69001
06759, Litchfield, CT, 73.200011, 41.754069
06762, Middlebury, CT, 73.11307, 41.534277
06763, Morris, CT, 73.176509, 41.688121
06770, Naugatuck, CT, 73.049342, 41.492039
06776, New Milford, CT, 73.412752, 41.581745
06777, New Preston Marb, CT, 73.349296, 41.689373
06778, Northfield, CT, 73.132079, 41.707382
06779, Oakville, CT, 73.087311, 41.590932
06782, Plymouth, CT, 73.044887, 41.661121
06783, Roxbury, CT, 73.299346, 41.5509
06784, Sherman, CT, 73.494694, 41.571366
06785, South Kent, CT, 73.469023, 41.695051
06786, Terryville, CT, 73.009214, 41.676197
06787, Thomaston, CT, 73.088557, 41.678643
06790, Torrington, CT, 73.115579, 41.813065
06791, Harwinton, CT, 73.072819, 41.770145
06793, Washington Depot, CT, 73.293518, 41.634595
06794, Washington Depot, CT, 73.327352, 41.655924
06795, Watertown, CT, 73.122122, 41.605654
06796, West Cornwall, CT, 73.331271, 41.868888
06798, Woodbury, CT, 73.208264, 41.552061
06801, Bethel, CT, 73.400827, 41.381298
06804, Brookfield, CT, 73.397986, 41.46504
06807, Cos Cob, CT, 73.593498, 41.052952
06810, Danbury, CT, 73.453165, 41.391663
06811, Danbury, CT, 73.471587, 41.423983
06812, New Fairfield, CT, 73.497784, 41.472999
06820, Darien, CT, 73.485254, 41.076759
06830, Byram, CT, 73.630047, 41.030238
06831, Greenwich, CT, 73.659405, 41.054885
06840, New Canaan, CT, 73.494356, 41.151024
06850, Norwalk, CT, 73.435827, 41.12222
06851, Norwalk, CT, 73.405802, 41.132346
06853, Norwalk, CT, 73.439667, 41.070243
06854, Norwalk, CT, 73.428485, 41.095722
06855, Norwalk, CT, 73.401119, 41.101382
06870, Old Greenwich, CT, 73.567253, 41.035437
06877, Ridgefield, CT, 73.497268, 41.297683
06878, Riverside, CT, 73.581136, 41.037998
06880, Westport, CT, 73.349579, 41.143433
06883, Weston, CT, 73.371474, 41.219499
06896, West Redding, CT, 73.3935, 41.306915
06897, Wilton, CT, 73.438323, 41.201761
06901, Stamford, CT, 73.539039, 41.053083
06902, Stamford, CT, 73.537428, 41.052552
06903, Stamford, CT, 73.568356, 41.135235
06905, Ridgeway, CT, 73.543757, 41.082576
06906, Stamford, CT, 73.523563, 41.069218
06907, Stamford, CT, 73.520297, 41.094206
19701, Bear, DE, 75.674729, 39.610187
19702, Newark, DE, 75.699339, 39.634869
19703, Claymont, DE, 75.46494, 39.804432
19707, Hockessin, DE, 75.688873, 39.77604
19709, Middletown, DE, 75.683183, 39.481535
19711, Newark, DE, 75.737534, 39.701129
19713, Newark, DE, 75.715101, 39.669881
19720, Manor, DE, 75.589938, 39.67703
19734, Townsend, DE, 75.683368, 39.381882
19801, Wilmington, DE, 75.549658, 39.737752
19802, Wilmington, DE, 75.534041, 39.75638
19803, Talleyville, DE, 75.531076, 39.793236
19804, Newport, DE, 75.612815, 39.720854
19805, Wilmington, DE, 75.582724, 39.743375
19806, Wilmington, DE, 75.563503, 39.757076
19807, Greenville, DE, 75.607205, 39.782206
19808, Marshallton, DE, 75.663891, 39.734737
19809, Edgemoor, DE, 75.494592, 39.771913
19810, Edgemoor, DE, 75.505999, 39.819377
19901, Dover, DE, 75.535983, 39.156639
19902, Dover Afb, DE, 75.478966, 39.120246
19930, Bethany Beach, DE, 75.067396, 38.531009
19931, Bethel, DE, 75.624298, 38.568517
19933, Bridgeville, DE, 75.608768, 38.736628
19934, Camden Wyoming, DE, 75.596559, 39.099099
19938, Clayton, DE, 75.690361, 39.256395
19939, Dagsboro, DE, 75.21133, 38.559559
19940, Delmar, DE, 75.575887, 38.476955
19941, Ellendale, DE, 75.405588, 38.805737
19943, Felton, DE, 75.582906, 39.022538
19945, Frankford, DE, 75.200633, 38.51767
19946, Frederica, DE, 75.454458, 39.034188
19947, Georgetown, DE, 75.393198, 38.679006
19950, Greenwood, DE, 75.593547, 38.817519
19951, Harbeson, DE, 75.223621, 38.672294
19952, Harrington, DE, 75.584268, 38.924031
19953, Hartly, DE, 75.693476, 39.15421
19954, Houston, DE, 75.506354, 38.91143
19956, Laurel, DE, 75.563052, 38.553695
19958, Lewes, DE, 75.174702, 38.738149
19960, Lincoln, DE, 75.399961, 38.86128
19962, Magnolia, DE, 75.508321, 39.07353
19963, Milford, DE, 75.429877, 38.921801
19964, Marydel, DE, 75.728661, 39.099794
19966, Long Neck, DE, 75.255547, 38.593436
19967, Millville, DE, 75.107762, 38.558946
19968, Milton, DE, 75.295298, 38.768687
19970, Millville, DE, 75.096518, 38.555528
19971, Dewey Beach, DE, 75.107346, 38.714715
19973, Seaford, DE, 75.604122, 38.640358
19975, Selbyville, DE, 75.157325, 38.465357
19977, Smyrna, DE, 75.600832, 39.293379
19979, Viola, DE, 75.572605, 39.041872
20001, Washington, DC, 77.017691, 38.912217
20002, Washington, DC, 76.990055, 38.902365
20003, Washington, DC, 76.989539, 38.882941
20004, Washington, DC, 77.026303, 38.892955
20005, Washington, DC, 77.031236, 38.906731
20006, Washington, DC, 77.044701, 38.896444
20007, Washington, DC, 77.074042, 38.914365
20008, Washington, DC, 77.059936, 38.936282
20009, Washington, DC, 77.037504, 38.920202
20010, Washington, DC, 77.032183, 38.93272
20011, Washington, DC, 77.020251, 38.951786
20012, Washington, DC, 77.028248, 38.975712
20015, Washington, DC, 77.067961, 38.965768
20016, Washington, DC, 77.086037, 38.938117
20017, Washington, DC, 76.994038, 38.936723
20018, Washington, DC, 76.976159, 38.927724
20019, Washington, DC, 76.937588, 38.890237
20020, Washington, DC, 76.974187, 38.860039
20024, Washington, DC, 77.016028, 38.875939
20032, Washington, DC, 76.999549, 38.833843
20036, Washington, DC, 77.041434, 38.908704
20037, Washington, DC, 77.050448, 38.901446
20301, Pentagon, DC, 77.038196, 38.891019
20336, Washington, DC, 77.014827, 38.839473
32008, Branford, FL, 82.899288, 29.939472
32009, Bryceville, FL, 81.972397, 30.419274
32011, Callahan, FL, 81.814465, 30.551958
32013, Day, FL, 83.285052, 30.149666
32033, Elkton, FL, 81.46199, 29.788243
32034, Amelia Island, FL, 81.468829, 30.635388
32038, Fort White, FL, 82.687938, 29.92073
32040, Glen Saint Mary, FL, 82.204056, 30.286058
32043, Green Cove Sprin, FL, 81.726182, 30.00425
32044, Hampton, FL, 82.148347, 29.857511
32046, Hilliard, FL, 81.93453, 30.688367
32052, Jasper, FL, 82.932186, 30.502914
32053, Jennings, FL, 83.134971, 30.548243
32054, Lake Butler, FL, 82.382796, 30.003485
32055, Lake City, FL, 82.659888, 30.165239
32058, Lawtey, FL, 82.105544, 30.047164
32059, Lee, FL, 83.284392, 30.397863
32060, Boys Ranch, FL, 83.024994, 30.286622
32061, Lulu, FL, 82.538481, 30.07544
32062, Mc Alpin, FL, 82.966182, 30.150899
32063, Macclenny, FL, 82.132475, 30.273671
32065, Orange Park, FL, 81.774199, 30.138233
32066, Mayo, FL, 83.146208, 30.039979
32068, Middleburg, FL, 81.864476, 30.083984
32071, O Brien, FL, 82.93005, 30.038114
32073, Orange Park, FL, 81.72907, 30.16369
32082, Ponte Vedra Beac, FL, 81.386383, 30.215326
32083, Raiford, FL, 82.20012, 30.070379
32084, Saint Augustine, FL, 81.298367, 29.880457
32086, Saint Augustine, FL, 81.323734, 29.828514
32087, Sanderson, FL, 82.337741, 30.302536
32091, Starke, FL, 82.118518, 29.958299
32092, Saint Augustine, FL, 81.526379, 29.947511
32094, Wellborn, FL, 82.850532, 30.179624
32095, Saint Augustine, FL, 81.347626, 29.905726
32096, White Springs, FL, 82.776453, 30.338749
32097, Yulee, FL, 81.590603, 30.622225
32102, Astor, FL, 81.539929, 29.165031
32110, Bunnell, FL, 81.324431, 29.45616
32112, Crescent City, FL, 81.557909, 29.445438
32113, Citra, FL, 82.106222, 29.39182
32114, Daytona Beach, FL, 81.037071, 29.201168
32117, Holly Hill, FL, 81.054698, 29.236006
32118, Daytona Beach, FL, 81.009469, 29.221874
32119, Dunlawton, FL, 81.022142, 29.152526
32124, Port Orange, FL, 81.106746, 29.122456
32127, Port Orange, FL, 80.988351, 29.1124
32130, De Leon Springs, FL, 81.348762, 29.116592
32131, East Palatka, FL, 81.587879, 29.660861
32132, Edgewater, FL, 80.910344, 28.981801
32134, Salt Springs, FL, 81.887757, 29.279554
32136, Flagler Beach, FL, 81.130288, 29.474978
32137, Palm Coast, FL, 81.21899, 29.556515
32139, Georgetown, FL, 81.629783, 29.403315
32140, Florahome, FL, 81.862224, 29.758105
32141, Edgewater, FL, 80.896869, 28.945481
32145, Hastings, FL, 81.490908, 29.705147
32148, Interlachen, FL, 81.889432, 29.627001
32159, Lady Lake, FL, 81.925598, 28.929939
32168, New Smyrna Beach, FL, 80.958436, 29.024672
32169, New Smyrna Beach, FL, 80.888463, 29.017196
32174, Ormond Beach, FL, 81.088216, 29.283305
32176, Ormond Beach, FL, 81.058432, 29.322192
32177, Palatka, FL, 81.659452, 29.657748
32179, Ocklawaha, FL, 81.88569, 29.064308
32180, Pierson, FL, 81.43533, 29.222596
32181, Pomona Park, FL, 81.630739, 29.502106
32187, San Mateo, FL, 81.5921, 29.588827
32189, Satsuma, FL, 81.640596, 29.559354
32190, Seville, FL, 81.527894, 29.320084
32195, Weirsdale, FL, 81.893168, 28.978182
32202, Jacksonville, FL, 81.651672, 30.329882
32204, Jacksonville, FL, 81.685445, 30.318899
32205, Jacksonville, FL, 81.722034, 30.317236
32206, Jacksonville, FL, 81.648769, 30.351073
32207, Jacksonville, FL, 81.63205, 30.290766
32208, Jacksonville, FL, 81.688939, 30.393664
32209, Jacksonville, FL, 81.691974, 30.35841
32210, Jacksonville, FL, 81.747312, 30.268743
32211, Jacksonville, FL, 81.588248, 30.348034
32212, Jacksonville N A, FL, 81.68848, 30.220905
32215, Cecil Field Nas, FL, 81.663142, 30.23295
32216, Jacksonville, FL, 81.547387, 30.293907
32217, Jacksonville, FL, 81.616956, 30.240678
32218, Jacksonville, FL, 81.662631, 30.45067
32219, Jacksonville, FL, 81.763451, 30.403365
32220, Jacksonville, FL, 81.817572, 30.329003
32221, Jacksonville, FL, 81.820231, 30.283707
32222, Jacksonville, FL, 81.813081, 30.229176
32223, Jacksonville, FL, 81.629961, 30.154817
32224, Jacksonville, FL, 81.440427, 30.303076
32225, Jacksonville, FL, 81.506092, 30.350968
32226, Jacksonville, FL, 81.544808, 30.473485
32227, Jacksonville Bea, FL, 81.405424, 30.388275
32233, Atlantic Beach, FL, 81.415866, 30.348258
32234, Baldwin, FL, 81.978345, 30.229562
32244, Jacksonville, FL, 81.75558, 30.223137
32250, Jacksonville Bea, FL, 81.406243, 30.28319
32256, Jacksonville, FL, 81.557139, 30.221356
32257, Jacksonville, FL, 81.605042, 30.192703
32258, Jacksonville, FL, 81.573864, 30.145944
32259, Jacksonville, FL, 81.621701, 30.095578
32266, Neptune Beach, FL, 81.405123, 30.31548
32301, Tallahassee, FL, 84.259337, 30.428563
32303, Tallahassee, FL, 84.318946, 30.487433
32304, Tallahassee, FL, 84.321132, 30.447752
32306, Tallahassee, FL, 84.295594, 30.442152
32308, Tallahassee, FL, 84.206903, 30.507725
32310, Tallahassee, FL, 84.3298, 30.399125
32311, Tallahassee, FL, 84.186995, 30.415625
32312, Tallahassee, FL, 84.262708, 30.518474
32320, Apalachicola, FL, 85.006264, 29.725465
32321, Bristol, FL, 84.946558, 30.422279
32322, Carrabelle, FL, 84.635845, 29.869205
32324, Chattahoochee, FL, 84.828044, 30.683394
32327, Crawfordville, FL, 84.320479, 30.210831
32328, Saint George Isl, FL, 84.8701, 29.733906
32331, Greenville, FL, 83.647397, 30.451199
32333, Havana, FL, 84.41434, 30.609242
32334, Hosford, FL, 84.805433, 30.363875
32336, Lamont, FL, 83.900266, 30.365341
32340, Madison, FL, 83.406678, 30.480209
32344, Monticello, FL, 83.892454, 30.519681
32346, Panacea, FL, 84.391212, 30.015322
32347, Perry, FL, 83.585021, 30.097489
32350, Pinetta, FL, 83.340463, 30.599703
32351, Quincy, FL, 84.60945, 30.586675
32356, Salem, FL, 83.385828, 29.823815
32358, Sopchoppy, FL, 84.454877, 30.071353
32359, Steinhatchee, FL, 83.372332, 29.673871
32401, Panama City, FL, 85.649403, 30.160624
32403, Panama City, FL, 85.576225, 30.058252
32404, Panama City, FL, 85.576264, 30.165291
32405, Panama City, FL, 85.672686, 30.194949
32407, Panama City Beac, FL, 85.791984, 30.194623
32408, Panama City Beac, FL, 85.763628, 30.160859
32409, Southport, FL, 85.644536, 30.310679
32413, Panama City Beac, FL, 85.904946, 30.245835
32420, Alford, FL, 85.34838, 30.714106
32421, Altha, FL, 85.17043, 30.531882
32423, Bascom, FL, 85.09722, 30.951365
32424, Blountstown, FL, 85.062022, 30.4394
32425, Bonifay, FL, 85.689962, 30.846369
32426, Campbellton, FL, 85.376596, 30.95629
32427, Caryville, FL, 85.799787, 30.796878
32428, Chipley, FL, 85.548646, 30.710658
32430, Clarksville, FL, 85.189806, 30.356834
32431, Cottondale, FL, 85.384672, 30.800359
32433, De Funiak Spring, FL, 86.138006, 30.751783
32437, Ebro, FL, 85.888066, 30.435181
32438, Fountain, FL, 85.429272, 30.475327
32439, Freeport, FL, 86.168441, 30.489596
32440, Graceville, FL, 85.513622, 30.942601
32442, Grand Ridge, FL, 85.020954, 30.714831
32443, Greenwood, FL, 85.15549, 30.852506
32444, Lynn Haven, FL, 85.646658, 30.236165
32445, Malone, FL, 85.163874, 30.960245
32446, Marianna, FL, 85.229367, 30.758587
32449, Kinard, FL, 85.206467, 30.263241
32455, Ponce De Leon, FL, 85.954633, 30.704146
32456, Port Saint Joe, FL, 85.298787, 29.83539
32459, Santa Rosa Beach, FL, 86.245809, 30.365883
32460, Sneads, FL, 84.933655, 30.727619
32462, Vernon, FL, 85.755286, 30.62668
32464, Westville, FL, 85.912973, 30.874689
32465, Wewahitchka, FL, 85.20483, 30.093255
32466, Youngstown, FL, 85.516881, 30.326913
32501, Pensacola, FL, 87.224763, 30.422282
32503, Pensacola, FL, 87.210432, 30.456406
32504, Pensacola, FL, 87.187242, 30.487299
32505, Pensacola, FL, 87.258937, 30.448069
32506, Pensacola, FL, 87.309185, 30.412912
32507, Pensacola, FL, 87.312558, 30.373707
32508, Pensacola, FL, 87.274945, 30.351063
32514, Pensacola, FL, 87.216723, 30.524148
32526, Pensacola, FL, 87.317925, 30.475593
32531, Baker, FL, 86.677015, 30.831569
32533, Cantonment, FL, 87.325052, 30.614253
32534, Pensacola, FL, 87.279324, 30.530065
32535, Century, FL, 87.321582, 30.968742
32536, Crestview, FL, 86.553678, 30.77061
32541, Sandestin, FL, 86.484903, 30.397198
32542, Eglin A F B, FL, 86.615958, 30.479409
32547, Fort Walton Beac, FL, 86.627487, 30.447297
32548, Fort Walton Beac, FL, 86.621479, 30.415262
32561, Gulf Breeze, FL, 87.043875, 30.3847
32564, Holt, FL, 86.704638, 30.72522
32565, Jay, FL, 87.133237, 30.898488
32566, Navarre, FL, 86.937102, 30.590261
32567, Laurel Hill, FL, 86.400323, 30.95236
32568, Walnut Hill, FL, 87.449628, 30.870043
32569, Mary Esther, FL, 86.712719, 30.412186
32570, Milton, FL, 87.047278, 30.660413
32571, Pace, FL, 87.15033, 30.616173
32578, Niceville, FL, 86.41446, 30.495771
32579, Shalimar, FL, 86.571724, 30.445565
32580, Valparaiso, FL, 86.500914, 30.509197
32583, Milton, FL, 87.066273, 30.576058
32601, Gainesville, FL, 82.310046, 29.645029
32603, Gainesville, FL, 82.349286, 29.651484
32605, Gainesville, FL, 82.36794, 29.678458
32606, Gainesville, FL, 82.402324, 29.695393
